ID,parents,has_nurs,form,children,housing,finance,social,health,class
408,usual,proper,completed,more,less_conv,inconv,nonprob,not_recom,not_recom
409,usual,proper,completed,more,less_conv,inconv,slightly_prob,recommended,priority
410,usual,proper,completed,more,less_conv,inconv,slightly_prob,priority,priority
411,usual,proper,completed,more,less_conv,inconv,slightly_prob,not_recom,not_recom
412,usual,proper,completed,more,less_conv,inconv,problematic,recommended,priority
413,usual,proper,completed,more,less_conv,inconv,problematic,priority,priority
414,usual,proper,completed,more,less_conv,inconv,problematic,not_recom,not_recom
415,usual,proper,completed,more,critical,convenient,nonprob,recommended,priority
416,usual,proper,completed,more,critical,convenient,nonprob,priority,priority
417,usual,proper,completed,more,critical,convenient,nonprob,not_recom,not_recom
418,usual,proper,completed,more,critical,convenient,slightly_prob,recommended,priority
419,usual,proper,completed,more,critical,convenient,slightly_prob,priority,priority
420,usual,proper,completed,more,critical,convenient,slightly_prob,not_recom,not_recom
421,usual,proper,completed,more,critical,convenient,problematic,recommended,priority
422,usual,proper,completed,more,critical,convenient,problematic,priority,priority
423,usual,proper,completed,more,critical,convenient,problematic,not_recom,not_recom
424,usual,proper,completed,more,critical,inconv,nonprob,recommended,priority
425,usual,proper,completed,more,critical,inconv,nonprob,priority,priority
426,usual,proper,completed,more,critical,inconv,nonprob,not_recom,not_recom
427,usual,proper,completed,more,critical,inconv,slightly_prob,recommended,priority
428,usual,proper,completed,more,critical,inconv,slightly_prob,priority,priority
429,usual,proper,completed,more,critical,inconv,slightly_prob,not_recom,not_recom
430,usual,proper,completed,more,critical,inconv,problematic,recommended,priority
431,usual,proper,completed,more,critical,inconv,problematic,priority,priority
432,usual,proper,completed,more,critical,inconv,problematic,not_recom,not_recom
433,usual,proper,incomplete,1,convenient,convenient,nonprob,recommended,very_recom
434,usual,proper,incomplete,1,convenient,convenient,nonprob,priority,priority
435,usual,proper,incomplete,1,convenient,convenient,nonprob,not_recom,not_recom
436,usual,proper,incomplete,1,convenient,convenient,slightly_prob,recommended,very_recom
437,usual,proper,incomplete,1,convenient,convenient,slightly_prob,priority,priority
438,usual,proper,incomplete,1,convenient,convenient,slightly_prob,not_recom,not_recom
439,usual,proper,incomplete,1,convenient,convenient,problematic,recommended,priority
440,usual,proper,incomplete,1,convenient,convenient,problematic,priority,priority
441,usual,proper,incomplete,1,convenient,convenient,problematic,not_recom,not_recom
442,usual,proper,incomplete,1,convenient,inconv,nonprob,recommended,very_recom
443,usual,proper,incomplete,1,convenient,inconv,nonprob,priority,priority
444,usual,proper,incomplete,1,convenient,inconv,nonprob,not_recom,not_recom
445,usual,proper,incomplete,1,convenient,inconv,slightly_prob,recommended,very_recom
446,usual,proper,incomplete,1,convenient,inconv,slightly_prob,priority,priority
447,usual,proper,incomplete,1,convenient,inconv,slightly_prob,not_recom,not_recom
448,usual,proper,incomplete,1,convenient,inconv,problematic,recommended,priority
449,usual,proper,incomplete,1,convenient,inconv,problematic,priority,priority
450,usual,proper,incomplete,1,convenient,inconv,problematic,not_recom,not_recom
451,usual,proper,incomplete,1,less_conv,convenient,nonprob,recommended,very_recom
452,usual,proper,incomplete,1,less_conv,convenient,nonprob,priority,priority
453,usual,proper,incomplete,1,less_conv,convenient,nonprob,not_recom,not_recom
454,usual,proper,incomplete,1,less_conv,convenient,slightly_prob,recommended,very_recom
455,usual,proper,incomplete,1,less_conv,convenient,slightly_prob,priority,priority
456,usual,proper,incomplete,1,less_conv,convenient,slightly_prob,not_recom,not_recom
457,usual,proper,incomplete,1,less_conv,convenient,problematic,recommended,priority
458,usual,proper,incomplete,1,less_conv,convenient,problematic,priority,priority
459,usual,proper,incomplete,1,less_conv,convenient,problematic,not_recom,not_recom
460,usual,proper,incomplete,1,less_conv,inconv,nonprob,recommended,very_recom
461,usual,proper,incomplete,1,less_conv,inconv,nonprob,priority,priority
462,usual,proper,incomplete,1,less_conv,inconv,nonprob,not_recom,not_recom
463,usual,proper,incomplete,1,less_conv,inconv,slightly_prob,recommended,very_recom
464,usual,proper,incomplete,1,less_conv,inconv,slightly_prob,priority,priority
465,usual,proper,incomplete,1,less_conv,inconv,slightly_prob,not_recom,not_recom
466,usual,proper,incomplete,1,less_conv,inconv,problematic,recommended,priority
467,usual,proper,incomplete,1,less_conv,inconv,problematic,priority,priority
468,usual,proper,incomplete,1,less_conv,inconv,problematic,not_recom,not_recom
469,usual,proper,incomplete,1,critical,convenient,nonprob,recommended,priority
470,usual,proper,incomplete,1,critical,convenient,nonprob,priority,priority
471,usual,proper,incomplete,1,critical,convenient,nonprob,not_recom,not_recom
472,usual,proper,incomplete,1,critical,convenient,slightly_prob,recommended,priority
473,usual,proper,incomplete,1,critical,convenient,slightly_prob,priority,priority
474,usual,proper,incomplete,1,critical,convenient,slightly_prob,not_recom,not_recom
475,usual,proper,incomplete,1,critical,convenient,problematic,recommended,priority
476,usual,proper,incomplete,1,critical,convenient,problematic,priority,priority
477,usual,proper,incomplete,1,critical,convenient,problematic,not_recom,not_recom
478,usual,proper,incomplete,1,critical,inconv,nonprob,recommended,priority
479,usual,proper,incomplete,1,critical,inconv,nonprob,priority,priority
480,usual,proper,incomplete,1,critical,inconv,nonprob,not_recom,not_recom
481,usual,proper,incomplete,1,critical,inconv,slightly_prob,recommended,priority
482,usual,proper,incomplete,1,critical,inconv,slightly_prob,priority,priority
483,usual,proper,incomplete,1,critical,inconv,slightly_prob,not_recom,not_recom
484,usual,proper,incomplete,1,critical,inconv,problematic,recommended,priority
485,usual,proper,incomplete,1,critical,inconv,problematic,priority,priority
486,usual,proper,incomplete,1,critical,inconv,problematic,not_recom,not_recom
487,usual,proper,incomplete,2,convenient,convenient,nonprob,recommended,very_recom
488,usual,proper,incomplete,2,convenient,convenient,nonprob,priority,priority
489,usual,proper,incomplete,2,convenient,convenient,nonprob,not_recom,not_recom
490,usual,proper,incomplete,2,convenient,convenient,slightly_prob,recommended,very_recom
491,usual,proper,incomplete,2,convenient,convenient,slightly_prob,priority,priority
492,usual,proper,incomplete,2,convenient,convenient,slightly_prob,not_recom,not_recom
493,usual,proper,incomplete,2,convenient,convenient,problematic,recommended,priority
494,usual,proper,incomplete,2,convenient,convenient,problematic,priority,priority
495,usual,proper,incomplete,2,convenient,convenient,problematic,not_recom,not_recom
496,usual,proper,incomplete,2,convenient,inconv,nonprob,recommended,priority
497,usual,proper,incomplete,2,convenient,inconv,nonprob,priority,priority
498,usual,proper,incomplete,2,convenient,inconv,nonprob,not_recom,not_recom
499,usual,proper,incomplete,2,convenient,inconv,slightly_prob,recommended,priority
500,usual,proper,incomplete,2,convenient,inconv,slightly_prob,priority,priority
501,usual,proper,incomplete,2,convenient,inconv,slightly_prob,not_recom,not_recom
502,usual,proper,incomplete,2,convenient,inconv,problematic,recommended,priority
503,usual,proper,incomplete,2,convenient,inconv,problematic,priority,priority
504,usual,proper,incomplete,2,convenient,inconv,problematic,not_recom,not_recom
505,usual,proper,incomplete,2,less_conv,convenient,nonprob,recommended,priority
506,usual,proper,incomplete,2,less_conv,convenient,nonprob,priority,priority
507,usual,proper,incomplete,2,less_conv,convenient,nonprob,not_recom,not_recom
508,usual,proper,incomplete,2,less_conv,convenient,slightly_prob,recommended,priority
509,usual,proper,incomplete,2,less_conv,convenient,slightly_prob,priority,priority
510,usual,proper,incomplete,2,less_conv,convenient,slightly_prob,not_recom,not_recom
511,usual,proper,incomplete,2,less_conv,convenient,problematic,recommended,priority
512,usual,proper,incomplete,2,less_conv,convenient,problematic,priority,priority
513,usual,proper,incomplete,2,less_conv,convenient,problematic,not_recom,not_recom
514,usual,proper,incomplete,2,less_conv,inconv,nonprob,recommended,priority
515,usual,proper,incomplete,2,less_conv,inconv,nonprob,priority,priority
516,usual,proper,incomplete,2,less_conv,inconv,nonprob,not_recom,not_recom
517,usual,proper,incomplete,2,less_conv,inconv,slightly_prob,recommended,priority
518,usual,proper,incomplete,2,less_conv,inconv,slightly_prob,priority,priority
519,usual,proper,incomplete,2,less_conv,inconv,slightly_prob,not_recom,not_recom
520,usual,proper,incomplete,2,less_conv,inconv,problematic,recommended,priority
521,usual,proper,incomplete,2,less_conv,inconv,problematic,priority,priority
522,usual,proper,incomplete,2,less_conv,inconv,problematic,not_recom,not_recom
523,usual,proper,incomplete,2,critical,convenient,nonprob,recommended,priority
524,usual,proper,incomplete,2,critical,convenient,nonprob,priority,priority
525,usual,proper,incomplete,2,critical,convenient,nonprob,not_recom,not_recom
526,usual,proper,incomplete,2,critical,convenient,slightly_prob,recommended,priority
527,usual,proper,incomplete,2,critical,convenient,slightly_prob,priority,priority
528,usual,proper,incomplete,2,critical,convenient,slightly_prob,not_recom,not_recom
529,usual,proper,incomplete,2,critical,convenient,problematic,recommended,priority
530,usual,proper,incomplete,2,critical,convenient,problematic,priority,priority
531,usual,proper,incomplete,2,critical,convenient,problematic,not_recom,not_recom
532,usual,proper,incomplete,2,critical,inconv,nonprob,recommended,priority
533,usual,proper,incomplete,2,critical,inconv,nonprob,priority,priority
534,usual,proper,incomplete,2,critical,inconv,nonprob,not_recom,not_recom
535,usual,proper,incomplete,2,critical,inconv,slightly_prob,recommended,priority
536,usual,proper,incomplete,2,critical,inconv,slightly_prob,priority,priority
537,usual,proper,incomplete,2,critical,inconv,slightly_prob,not_recom,not_recom
538,usual,proper,incomplete,2,critical,inconv,problematic,recommended,priority
539,usual,proper,incomplete,2,critical,inconv,problematic,priority,priority
540,usual,proper,incomplete,2,critical,inconv,problematic,not_recom,not_recom
541,usual,proper,incomplete,3,convenient,convenient,nonprob,recommended,very_recom
542,usual,proper,incomplete,3,convenient,convenient,nonprob,priority,priority
543,usual,proper,incomplete,3,convenient,convenient,nonprob,not_recom,not_recom
544,usual,proper,incomplete,3,convenient,convenient,slightly_prob,recommended,very_recom
545,usual,proper,incomplete,3,convenient,convenient,slightly_prob,priority,priority
546,usual,proper,incomplete,3,convenient,convenient,slightly_prob,not_recom,not_recom
547,usual,proper,incomplete,3,convenient,convenient,problematic,recommended,priority
548,usual,proper,incomplete,3,convenient,convenient,problematic,priority,priority
549,usual,proper,incomplete,3,convenient,convenient,problematic,not_recom,not_recom
550,usual,proper,incomplete,3,convenient,inconv,nonprob,recommended,priority
551,usual,proper,incomplete,3,convenient,inconv,nonprob,priority,priority
552,usual,proper,incomplete,3,convenient,inconv,nonprob,not_recom,not_recom
553,usual,proper,incomplete,3,convenient,inconv,slightly_prob,recommended,priority
554,usual,proper,incomplete,3,convenient,inconv,slightly_prob,priority,priority
555,usual,proper,incomplete,3,convenient,inconv,slightly_prob,not_recom,not_recom
556,usual,proper,incomplete,3,convenient,inconv,problematic,recommended,priority
557,usual,proper,incomplete,3,convenient,inconv,problematic,priority,priority
558,usual,proper,incomplete,3,convenient,inconv,problematic,not_recom,not_recom
559,usual,proper,incomplete,3,less_conv,convenient,nonprob,recommended,priority
560,usual,proper,incomplete,3,less_conv,convenient,nonprob,priority,priority
561,usual,proper,incomplete,3,less_conv,convenient,nonprob,not_recom,not_recom
562,usual,proper,incomplete,3,less_conv,convenient,slightly_prob,recommended,priority
563,usual,proper,incomplete,3,less_conv,convenient,slightly_prob,priority,priority
564,usual,proper,incomplete,3,less_conv,convenient,slightly_prob,not_recom,not_recom
565,usual,proper,incomplete,3,less_conv,convenient,problematic,recommended,priority
566,usual,proper,incomplete,3,less_conv,convenient,problematic,priority,priority
